293
4637
8250
8029
46626
7433
46119
5836
44421
45008
523
729
45957
12635
15772
1659
2270
45381
9767
45737
4457
33536
45344
26481
13397
44368
43811
32632
31897
45614
45873
45861
45860
2637
44503
45690
21520
42577
34742
876
2711
3249
3205
46409
3656
44737
8408
13049
12635
4455
8262
42140
2169
45336
26481
43810
30125
2782
19247
33727
3096
45614
45860
